name,price,description,images,stock,categoryId,componentType
PC Dell Inspiron Slim ECS1250 (Intel® Core™ Ultra 7-265/ 16GB DDR5/ 1TB SSD/ Windows 11),25490000,"CPU: Intel® Core™ Ultra 7-265 (2.4 GHz - 5.2 GHz/30MB/20 nhân, 20 luồng)<br/>Đồ họa: Intel® Graphics<br/>RAM: 1 x 16GB DDR5 5600MHz (2 Khe cắm)<br/>Lưu trữ: 1TB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/K2251nwbtGG6u83HChjQ9TGKRzlqL4SPYOJdpgRkIdzbpFmcTPKVRX0XeJRGBwoyPBEq7su-5RJQ6WolMRGUWALfmO7sDdemrA,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Dell Inspiron Slim ECS1250 (Intel Core i3-14100/ 8GB DDR5/ 512GB SSD/ Windows 11),12390000,"CPU: Intel Core i3-14100 (3.5 GHz - 4.7 GHz/12MB/4 nhân, 8 luồng)<br/>Đồ họa: Intel® Graphics<br/>RAM: 1 x 8GB DDR5 4800MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Keyboard + Mouse: USB",https://lh3.googleusercontent.com/KQFRMaTBWX7VLYyFBrZnhZp_xMKypJwNOPtZHr_KOmpEjvCW5Y7Bp75EbVD2xLqkFlmlhKH8RS_GASJLzgJQaHHzY7BiSaox,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP S01-pF4010d (AZ0F6PA) (Intel Core i5-14400/ 8GB DDR4/ 512GB SSD/ Windows 11),14790000,"CPU: Intel Core i5-14400 (2.5 GHz - 4.7 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Chuột & Bàn phím",https://lh3.googleusercontent.com/9oWdi6VCRolWBSm3xd_BuioGLinA8gmClzZU9T8z0BRQgw-FcqFg8L0TA50JruW26bKliTKz4sfepsbsLMJDoLwx-a497ck,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP Pro Tower 280 G9 PCI (Intel Core i3-13100/ 8GB DDR4/ 256GB SSD/ Windows 11),10490000,"CPU: Intel Core i3-13100 (3.4 GHz - 4.5 GHz/12MB/4 nhân, 8 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm)<br/>Lưu trữ: 256GB M.2 NVMe SSD <br/>Bàn phím + Chuột, dây nguồn…",https://lh3.googleusercontent.com/uqkUBZtD-_DwrYxLIb8PVZsrn89Ka9KnUoKDF_-C8AzWaULH3yM4e5CFGYA__-F1syhBJlvtnlI66ilC3Y3VddJQXdCHSBs,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP M01-F4013d (Intel Core i5-14400/ 8GB DDR4/ 512GB SSD/ Windows 11),14190000,"CPU: Intel Core i5-14400 (2.5 GHz - 4.7 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics<br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm)<br/>Lưu trữ: 512GB SSD <br/>HP 125 USB Black Wired Keyboard, dây nguồn…",https://lh3.googleusercontent.com/47Fv0uJDxD2DZ2yWyB8EcTqA6sQeZGYG-JXFs1Y9_jonqFYqPJ6HnK9_3bZ0bYe7rN-KhWVs_sFJ_qeIsNmr7PWCuNEtrY7R,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Asus V500MV-13420H137W (Intel Core i5-13420H/ 8GB DDR5/ 512GB SSD/ Windows 11),13490000,"CPU: Intel Core i5-13420H (2.1 GHz - 4.6 GHz/12MB/8 nhân, 12 luồng)<br/>Đồ họa: Intel UHD Graphics<br/>RAM: 1 x 8GB DDR5 5600MHz)<br/>Lưu trữ: 512GB M.2 NVMe SSD <br/>Bàn phím + Chuột: USB",https://lh3.googleusercontent.com/Hx6rVMSVGDBx1RR4rEEDIEmoCa813vv7po8DoC1uaQWgZfl6WJ1U9VCxwdV7s_G5mAJDJlA7f1sGzwUBsT39Y4eA7letHRY8,1,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Lenovo IdeaCentre Tower 08IRR9 (Intel Core i5-13400/ 8GB DDR5/ 256GB SSD/ Windows 11),13590000,"CPU: Intel Core i5-13400 (2.5 GHz - 4.6 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 8GB DDR5 4800MHz (2 Khe cắm, Hỗ trợ tối đa 32GB)<br/>Lưu trữ: 256GB M.2 SSD <br/>Keyboard + Mouse: USB & Cable power",https://lh3.googleusercontent.com/kpLrdYSk92o5ppdXforFrRz0pfumfACW2zCvMLBT2ydywe7R1Lq-XJs2tIoHURsWtl5hS_LcCVptpszlit4YJpMRsdoy0o1n,0,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Lenovo IdeaCentre Tower 08IRR9 (Intel Core i5-13400/ 8GB DDR5/ 512GB SSD/ Windows 11),14290000,"CPU: Intel Core i5-13400 (2.5 GHz - 4.6 GHz/20MB/10 nhân, 16 luồng)<br/>Đồ họa: Intel UHD Graphics 730<br/>RAM: 1 x 8GB DDR5 4800MHz (2 Khe cắm, Hỗ trợ tối đa 32GB)<br/>Lưu trữ: 512GB SSD <br/>Keyboard + Mouse: USB; Cable power",https://lh3.googleusercontent.com/vyx2-v1ARRzu-HQQFRuUU3hO5MwgVIzWmm67rYABkpqIGfudRgLowJxgf0Iy9sVLbOLvTZJZQ9L1dZ0sJYXqIiJMh58SJW5JZA,5,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC HP Pro Mini 260 G9 (Intel Core i3-1315U/ 8GB DDR4/ 256GB SSD/ Windows 11),10390000,"CPU: Intel Core i3-1315U (1.2 GHz - 4.5 GHz/10MB/6 nhân, 8 luồng)<br/>Đồ họa: Intel UHD Graphics<br/>RAM: 1 x 8GB DDR4 3200MHz (2 Khe cắm, Hỗ trợ tối đa 64GB)<br/>Lưu trữ: 256GB M.2 NVMe SSD <br/>Chuột & Bàn phím  + Dây nguồn + Chân đế khung đứng dành cho DesktopMini",https://lh3.googleusercontent.com/4zA8PJ_a-UFzaQZicJSakf257oQooYojSFXqmOvCBgDYSBsBlYMFzKuIT3wFN57qoNFTOGKLIykpiWVZVyePQuHfGQHpkt9b,5,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
PC Khác (Intel Core i5-8265U/ 8GB 256GB SSD/ ,17990000,CPU: Intel Core i5-8265U <br/>Đồ họa: <br/>RAM: 1 x 8GB)<br/>Lưu trữ: 256GB SSD ,https://lh3.googleusercontent.com/MwdMBb8EcT1lZhNm8fgxPA0OSishpCubFWO-veKg2eUFAkoyAfOSjVteijmr9ta9abpNfUfQDiAdfiKzG6JNMDSVRNtRo5U,1,c0dfc09e-a202-4884-b29b-6cbaf38c5fe1,pc
